State,Week Ending Date,Year,WeekOfYear,WeekIndex,Cases,Total ICU Patients Hospitalized with Influenza,Total Influenza Admissions,Total Pediatric Influenza Admissions,"Number of Adult Influenza Admissions, 18-49 years","Number of Adult Influenza Admissions, 50-64 years","Number of Adult Influenza Admissions, 65-74 years","Number of Adult Influenza Admissions, 75 plus years",Number of Inpatient Beds,Number of ICU Beds,Number of Inpatient Beds Occupied,Number of ICU Beds Occupied,Percent Inpatient Beds Occupied,Percent Inpatient Beds Occupied by Influenza Patients,Percent ICU Beds Occupied,Percent ICU Beds Occupied by Influenza Patients,Vax_Coverage_Pct,Outbreak,Cases_lag_1w,Cases_lag_2w,Cases_lag_4w,Cases_lag_8w,Percent Inpatient Beds Occupied by Influenza Patients_lag_1w,Percent Inpatient Beds Occupied by Influenza Patients_lag_2w,Percent Inpatient Beds Occupied by Influenza Patients_lag_4w,Percent Inpatient Beds Occupied by Influenza Patients_lag_8w
WI,2021-08-28,2021,34,55,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,11563.0,1868.0,8059.0,1205.0,0.7,0.0,0.64,0.0,39.172413793103445,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2021-09-04,2021,35,56,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,11710.0,1898.0,8132.0,1220.0,0.69,0.0,0.64,0.0,39.172413793103445,0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
WI,2021-09-11,2021,36,57,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,11718.0,1900.0,8186.0,1228.0,0.7,0.0,0.65,0.0,39.172413793103445,0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
WI,2021-09-18,2021,37,58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,11518.0,1866.0,8236.0,1216.0,0.72,0.0,0.65,0.0,39.172413793103445,0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
WI,2021-09-25,2021,38,59,3.0,1.0,12.0,0.0,0.0,0.0,1.0,2.0,11718.0,1875.0,8364.0,1230.0,0.71,0.0,0.66,0.0,39.172413793103445,0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
WI,2021-10-02,2021,39,60,2.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,11628.0,1902.0,8411.0,1264.0,0.72,0.0,0.66,0.0,39.172413793103445,0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
WI,2021-10-09,2021,40,61,2.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,11597.0,1917.0,8460.0,1265.0,0.73,0.0,0.66,0.0,39.172413793103445,0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0
WI,2021-10-16,2021,41,62,3.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,11654.0,1925.0,8462.0,1248.0,0.73,0.0,0.65,0.0,39.172413793103445,0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
WI,2021-10-23,2021,42,63,2.0,0.0,7.0,0.0,0.0,0.0,1.0,2.0,11616.0,1915.0,8353.0,1240.0,0.72,0.0,0.65,0.0,39.172413793103445,0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0
WI,2021-10-30,2021,43,64,1.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,11523.0,1902.0,8212.0,1242.0,0.71,0.0,0.65,0.0,39.172413793103445,0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0
WI,2021-11-06,2021,44,65,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,11490.0,1898.0,8317.0,1248.0,0.72,0.0,0.66,0.0,39.172413793103445,0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0
WI,2021-11-13,2021,45,66,2.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,11462.0,1889.0,8468.0,1261.0,0.74,0.0,0.67,0.0,39.172413793103445,0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
WI,2021-11-20,2021,46,67,2.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,11532.0,1903.0,8575.0,1274.0,0.74,0.0,0.67,0.0,39.172413793103445,0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0
WI,2021-11-27,2021,47,68,5.0,0.0,7.0,0.0,0.0,0.0,1.0,2.0,11347.0,1879.0,8120.0,1242.0,0.72,0.0,0.66,0.0,39.172413793103445,0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
WI,2021-12-04,2021,48,69,6.0,0.0,18.0,0.0,0.0,0.0,1.0,2.0,11597.0,1908.0,8691.0,1329.0,0.75,0.0,0.7,0.0,39.172413793103445,0,5.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
WI,2021-12-11,2021,49,70,3.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,11625.0,1925.0,8818.0,1338.0,0.76,0.0,0.7,0.0,39.172413793103445,0,6.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0
WI,2021-12-18,2021,50,71,9.0,1.0,22.0,0.0,0.0,0.0,1.0,2.0,11585.0,1892.0,8749.0,1331.0,0.76,0.0,0.7,0.0,39.172413793103445,0,3.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0
WI,2021-12-25,2021,51,72,14.0,1.0,39.0,0.0,0.0,0.0,1.0,2.0,11448.0,1772.0,8352.0,1282.0,0.73,0.0,0.72,0.0,39.172413793103445,0,9.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0
WI,2022-01-01,2022,52,73,27.0,3.0,99.0,0.0,0.0,0.0,1.0,2.0,11207.0,1643.0,8263.0,1259.0,0.74,0.0,0.77,0.0,37.19513513513514,0,14.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0
WI,2022-01-08,2022,1,74,20.0,2.0,55.0,0.0,0.0,0.0,1.0,2.0,11298.0,1650.0,8553.0,1309.0,0.76,0.0,0.79,0.0,37.19513513513514,0,27.0,14.0,3.0,2.0,0.0,0.0,0.0,0.0
WI,2022-01-15,2022,2,75,19.0,3.0,42.0,0.0,0.0,0.0,1.0,2.0,11299.0,1640.0,8602.0,1288.0,0.76,0.0,0.79,0.0,37.19513513513514,0,20.0,27.0,9.0,2.0,0.0,0.0,0.0,0.0
WI,2022-01-22,2022,3,76,18.0,2.0,22.0,0.0,0.0,0.0,1.0,2.0,11235.0,1634.0,8429.0,1257.0,0.75,0.0,0.77,0.0,37.19513513513514,0,19.0,20.0,14.0,5.0,0.0,0.0,0.0,0.0
WI,2022-01-29,2022,4,77,14.0,2.0,22.0,0.0,0.0,0.0,1.0,2.0,11210.0,1659.0,8241.0,1220.0,0.74,0.0,0.74,0.0,37.19513513513514,0,18.0,19.0,27.0,6.0,0.0,0.0,0.0,0.0
WI,2022-02-05,2022,5,78,16.0,3.0,30.0,0.0,0.0,0.0,1.0,2.0,11176.0,1618.0,8078.0,1162.0,0.72,0.0,0.72,0.0,37.19513513513514,0,14.0,18.0,20.0,3.0,0.0,0.0,0.0,0.0
WI,2022-02-12,2022,6,79,15.0,3.0,29.0,0.0,0.0,0.0,1.0,2.0,11038.0,1551.0,7948.0,1096.0,0.72,0.0,0.71,0.0,37.19513513513514,0,16.0,14.0,19.0,9.0,0.0,0.0,0.0,0.0
WI,2022-02-19,2022,7,80,14.0,2.0,25.0,0.0,0.0,0.0,1.0,2.0,10914.0,1516.0,7810.0,1037.0,0.72,0.0,0.68,0.0,37.19513513513514,0,15.0,16.0,18.0,14.0,0.0,0.0,0.0,0.0
WI,2022-02-26,2022,8,81,17.0,3.0,29.0,0.0,0.0,0.0,1.0,2.0,11041.0,1598.0,7800.0,1095.0,0.71,0.0,0.69,0.0,37.19513513513514,0,14.0,15.0,14.0,27.0,0.0,0.0,0.0,0.0
WI,2022-03-05,2022,9,82,23.0,4.0,61.0,0.0,0.0,0.0,1.0,2.0,11036.0,1581.0,7894.0,1090.0,0.72,0.0,0.69,0.0,37.19513513513514,0,17.0,14.0,16.0,20.0,0.0,0.0,0.0,0.0
WI,2022-03-12,2022,10,83,24.0,4.0,41.0,0.0,0.0,0.0,1.0,2.0,10994.0,1609.0,7838.0,1100.0,0.71,0.0,0.68,0.0,37.19513513513514,0,23.0,17.0,15.0,19.0,0.0,0.0,0.0,0.0
WI,2022-03-19,2022,11,84,27.0,4.0,53.0,0.0,0.0,0.0,1.0,2.0,10880.0,1587.0,7683.0,1066.0,0.71,0.0,0.67,0.0,37.19513513513514,0,24.0,23.0,14.0,18.0,0.0,0.0,0.0,0.0
WI,2022-03-26,2022,12,85,30.0,4.0,58.0,0.0,0.0,0.0,1.0,2.0,10900.0,1598.0,7756.0,1079.0,0.71,0.0,0.68,0.0,37.19513513513514,0,27.0,24.0,17.0,14.0,0.0,0.0,0.0,0.0
WI,2022-04-02,2022,13,86,37.0,3.0,57.0,0.0,0.0,0.0,1.0,2.0,10926.0,1606.0,7726.0,1053.0,0.71,0.0,0.66,0.0,37.19513513513514,0,30.0,27.0,23.0,16.0,0.0,0.0,0.0,0.0
WI,2022-04-09,2022,14,87,32.0,3.0,44.0,0.0,0.0,0.0,1.0,2.0,11161.0,1623.0,7954.0,1098.0,0.71,0.0,0.68,0.0,37.19513513513514,0,37.0,30.0,24.0,15.0,0.0,0.0,0.0,0.0
WI,2022-04-16,2022,15,88,36.0,4.0,66.0,0.0,0.0,0.0,1.0,2.0,11233.0,1631.0,7780.0,1080.0,0.69,0.0,0.66,0.0,37.19513513513514,0,32.0,37.0,27.0,14.0,0.0,0.0,0.0,0.0
WI,2022-04-23,2022,16,89,29.0,1.0,54.0,0.0,0.0,0.0,1.0,2.0,11204.0,1628.0,7607.0,1080.0,0.68,0.0,0.66,0.0,37.19513513513514,0,36.0,32.0,30.0,17.0,0.0,0.0,0.0,0.0
WI,2022-04-30,2022,17,90,28.0,2.0,64.0,0.0,0.0,0.0,1.0,2.0,11137.0,1620.0,7804.0,1106.0,0.7,0.0,0.68,0.0,37.19513513513514,0,29.0,36.0,37.0,23.0,0.0,0.0,0.0,0.0
WI,2022-05-07,2022,18,91,22.0,1.0,51.0,0.0,0.0,0.0,1.0,2.0,10915.0,1593.0,7775.0,1106.0,0.71,0.0,0.69,0.0,37.19513513513514,0,28.0,29.0,32.0,24.0,0.0,0.0,0.0,0.0
WI,2022-05-14,2022,19,92,16.0,1.0,36.0,0.0,0.0,0.0,1.0,2.0,10701.0,1557.0,7615.0,1068.0,0.71,0.0,0.69,0.0,37.19513513513514,0,22.0,28.0,36.0,27.0,0.0,0.0,0.0,0.0
WI,2022-05-21,2022,20,93,18.0,2.0,26.0,0.0,0.0,0.0,1.0,2.0,10616.0,1551.0,7713.0,1070.0,0.73,0.0,0.69,0.0,37.19513513513514,0,16.0,22.0,29.0,30.0,0.0,0.0,0.0,0.0
WI,2022-05-28,2022,21,94,14.0,2.0,27.0,0.0,0.0,0.0,1.0,2.0,10788.0,1581.0,7704.0,1059.0,0.71,0.0,0.67,0.0,37.19513513513514,0,18.0,16.0,28.0,37.0,0.0,0.0,0.0,0.0
WI,2022-06-04,2022,22,95,8.0,2.0,16.0,0.0,0.0,0.0,1.0,2.0,10763.0,1581.0,7630.0,1050.0,0.71,0.0,0.66,0.0,37.19513513513514,0,14.0,18.0,22.0,32.0,0.0,0.0,0.0,0.0
WI,2022-06-11,2022,23,96,7.0,0.0,15.0,0.0,0.0,0.0,1.0,2.0,10786.0,1569.0,7782.0,1066.0,0.72,0.0,0.68,0.0,37.19513513513514,0,8.0,14.0,16.0,36.0,0.0,0.0,0.0,0.0
WI,2022-06-18,2022,24,97,7.0,1.0,9.0,0.0,0.0,0.0,1.0,2.0,10777.0,1588.0,7685.0,1071.0,0.71,0.0,0.67,0.0,37.19513513513514,0,7.0,8.0,18.0,29.0,0.0,0.0,0.0,0.0
WI,2022-06-25,2022,25,98,4.0,0.0,7.0,0.0,0.0,0.0,1.0,2.0,10899.0,1599.0,7617.0,1057.0,0.7,0.0,0.66,0.0,37.19513513513514,0,7.0,7.0,14.0,28.0,0.0,0.0,0.0,0.0
WI,2022-07-02,2022,26,99,6.0,0.0,8.0,0.0,0.0,0.0,1.0,2.0,10785.0,1583.0,7696.0,1055.0,0.71,0.0,0.67,0.0,37.19513513513514,0,4.0,7.0,8.0,22.0,0.0,0.0,0.0,0.0
WI,2022-07-09,2022,27,100,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,10692.0,1578.0,7602.0,1048.0,0.71,0.0,0.66,0.0,37.19513513513514,0,6.0,4.0,7.0,16.0,0.0,0.0,0.0,0.0
WI,2022-07-16,2022,28,101,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,10732.0,1584.0,7700.0,1069.0,0.72,0.0,0.68,0.0,37.19513513513514,0,3.0,6.0,7.0,18.0,0.0,0.0,0.0,0.0
WI,2022-07-23,2022,29,102,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10800.0,1589.0,7674.0,1075.0,0.71,0.0,0.68,0.0,37.19513513513514,0,1.0,3.0,4.0,14.0,0.0,0.0,0.0,0.0
WI,2022-07-30,2022,30,103,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,10926.0,1603.0,7733.0,1082.0,0.71,0.0,0.68,0.0,37.19513513513514,0,0.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0
WI,2022-08-06,2022,31,104,2.0,0.0,6.0,0.0,0.0,0.0,1.0,2.0,10931.0,1609.0,7774.0,1105.0,0.71,0.0,0.69,0.0,37.19513513513514,0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0
WI,2022-08-13,2022,32,105,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,10867.0,1583.0,7830.0,1088.0,0.72,0.0,0.69,0.0,37.19513513513514,0,2.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0
