"Week Ending Date","State","Observed Number","Upper Bound Threshold","Exceeds Threshold","Average Expected Count","Excess Estimate","Total Excess Estimate","Percent Excess Estimate","Year","Type","Outcome","Suppress","Note"
"2022-03-19","Louisiana","981","1,012","false","952","29","24,662","3.0459210583","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-03-26","Louisiana","996","1,007","false","946","50","24,662","5.28343597995","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-04-02","Louisiana","928","1,003","false","943","0","24,662","0","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-04-09","Louisiana","960","1,000","false","940","20","24,662","2.12732430931","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-04-16","Louisiana","936","992","false","933","3","24,662","0.32153755136","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-04-23","Louisiana","876","992","false","931","0","24,662","0","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-04-30","Louisiana","909","990","false","929","0","24,662","0","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-05-07","Louisiana","940","982","false","922","18","24,662","1.95250017272","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-05-14","Louisiana","950","976","false","917","33","24,662","3.60004488579","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-05-21","Louisiana","975","971","true","911","64","24,662","7.02475850101","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-05-28","Louisiana","876","964","false","904","0","24,662","0","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-06-04","Louisiana","951","964","false","903","48","24,662","5.31316663096","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-06-11","Louisiana","927","961","false","901","26","24,662","2.88611317231","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2021-04-03","Texas","4,429","4,396","true","4,203","226","134,180","5.37648181097","2021","Unweighted","All causes",,
"2022-06-18","Louisiana","909","954","false","896","13","24,662","1.45092270594","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-06-25","Louisiana","940","950","false","892","48","24,662","5.38312041377","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-07-02","Louisiana","905","945","false","887","18","24,662","2.03040370185","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-07-09","Louisiana","969","942","true","884","85","24,662","9.61062857537","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-07-16","Louisiana","982","940","true","883","99","24,662","11.21388646133","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-07-23","Louisiana","984","940","true","884","100","24,662","11.31717990229","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-07-30","Louisiana","967","934","true","878","89","24,662","10.13424208601","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-08-06","Louisiana","975","936","true","880","95","24,662","10.80108998312","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-08-13","Louisiana","936","941","false","883","53","24,662","6.00080783582","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-08-20","Louisiana","955","939","true","883","72","24,662","8.15835180871","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-08-27","Louisiana","962","942","true","885","77","24,662","8.69799366142","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-09-03","Louisiana","916","945","false","888","28","24,662","3.15432233346","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-09-10","Louisiana","891","948","false","890","1","24,662","0.11240445623","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-09-17","Louisiana","959","952","true","893","66","24,662","7.38685207002","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-09-24","Louisiana","962","952","true","895","67","24,662","7.48670222512","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-10-01","Louisiana","903","960","false","901","2","24,662","0.22207685113","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-10-08","Louisiana","960","966","false","906","54","24,662","5.96305966247","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-10-15","Louisiana","908","968","false","908","0","24,662","0","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-10-22","Louisiana","936","973","false","913","23","24,662","2.51956909015","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-10-29","Louisiana","918","978","false","918","0","24,662","0","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-11-05","Louisiana","945","984","false","922","23","24,662","2.49592669054","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-11-12","Louisiana","991","997","false","931","60","24,662","6.44597295091","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2021-04-10","Texas","4,573","4,363","true","4,173","400","134,180","9.5842877905","2021","Unweighted","All causes",,
"2022-11-19","Louisiana","946","999","false","936","10","24,662","1.06852402235","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-11-26","Louisiana","1,125","1,008","true","945","180","24,662","19.04681238625","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-12-03","Louisiana","1,016","1,019","false","955","61","24,662","6.38502080687","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-12-10","Louisiana","1,003","1,026","false","963","40","24,662","4.1549447566","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-12-17","Louisiana","987","1,031","false","970","17","24,662","1.75330385748","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-12-24","Louisiana","1,014","1,039","false","977","37","24,662","3.78782196936","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-12-31","Louisiana","1,127","1,045","true","983","144","24,662","14.64666845201","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-01-07","Louisiana","1,036","1,051","false","989","47","24,662","4.75453136353","2023","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2023-01-14","Louisiana","1,052","1,051","true","991","61","24,662","6.15824579747","2023","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
